hsa:338662	CDS	11:123902167..123909229	OR8D4, OR11-275; olfactory receptor family 8 subfamily D member 4
hsa:219875	CDS	11:123939617..123940573	OR4D5, OR11-276; olfactory receptor family 4 subfamily D member 5
hsa:219874	CDS	11:complement(123942867..123943838)	OR6T1, OR11-277; olfactory receptor family 6 subfamily T member 1
hsa:219873	CDS	11:complement(123976661..123977781)	OR10S1, OR11-279; olfactory receptor family 10 subfamily S member 1
hsa:79490	CDS	11:complement(123994163..123995161)	OR10G6, OR10G6P, OR10G6Q; olfactory receptor family 10 subfamily G member 6
hsa:390264	CDS	11:124012997..124018732	OR10G4, OR11-278; olfactory receptor family 10 subfamily G member 4
hsa:219870	CDS	11:124023013..124023948	OR10G9, OR10G10P; olfactory receptor family 10 subfamily G member 9
hsa:219869	CDS	11:124026798..124030634	OR10G8, OR11-274, OR11-282; olfactory receptor family 10 subfamily G member 8
hsa:390265	CDS	11:complement(124036013..124041325)	OR10G7, OR11-283; olfactory receptor family 10 subfamily G member 7
hsa:4013	CDS	11:124115450..124147721	VWA5A, BCSC-1, BCSC1, LOH11CR2A; von Willebrand factor A domain containing 5A
hsa:26497	CDS	11:124183345..124188780	OR10D3, HTPCRX09, OR10D3P; olfactory receptor family 10 subfamily D member 3
hsa:387815	CDS	11:124211707..124215828	OR8G3, OR8G3P; olfactory receptor family 8 subfamily G member 3 (gene/pseudogene)
hsa:26494	CDS	11:124241095..124254364	OR8G1, HSTPCR25, OR8G1P, TPCR25; olfactory receptor family 8 subfamily G member 1
hsa:219865	CDS	11:124256376..124266224	OR8G5, OR11-298, OR8G5P, OR8G6; olfactory receptor family 8 subfamily G member 5
hsa:283159	CDS	11:complement(124302831..124313949)	OR8D1, JCG9, OR8D3, OST004, PDJ9J14; olfactory receptor family 8 subfamily D member 1
hsa:283160	CDS	11:complement(124319262..124320197)	OR8D2, JCG2; olfactory receptor family 8 subfamily D member 2
hsa:26595	CDS	11:complement(124382394..124397320)	OR8B2, OR11-309, OR11-310; olfactory receptor family 8 subfamily B member 2
hsa:390271	CDS	11:complement(124395534..124409807)	OR8B3, OR11-311; olfactory receptor family 8 subfamily B member 3
hsa:283162	CDS	11:complement(124423942..124424871)	OR8B4, OR11-315, OR8B4P; olfactory receptor family 8 subfamily B member 4
hsa:26493	CDS	11:complement(124437445..124445696)	OR8B8, TPCR85; olfactory receptor family 8 subfamily B member 8
hsa:219858	CDS	11:complement(124542722..124543654)	OR8B12, OR11-317; olfactory receptor family 8 subfamily B member 12
hsa:390275	CDS	11:124569997..124571374	OR8A1, OR11-318, OST025; olfactory receptor family 8 subfamily A member 1
hsa:116337	CDS	11:124611428..124620356	PANX3, PX3; pannexin 3
hsa:84897	CDS	11:124622864..124635926	TBRG1, NIAM, TB-5; transforming growth factor beta regulator 1
hsa:54414	CDS	11:complement(124633113..124676303)	SIAE, AIS6, CSE-C, CSEC, LSE, YSG2; sialic acid acetylesterase
hsa:53340	CDS	11:124673904..124697518	SPA17, CT22, SP17, SP17-1; sperm autoantigenic protein 17
hsa:4900	CDS	11:124739942..124747210	NRGN, RC3, hng; neurogranin
hsa:23584	CDS	11:complement(124747474..124752255)	VSIG2, 2210413P10Rik, CTH, CTXL; V-set and immunoglobulin domain containing 2
hsa:90952	CDS	11:complement(124753126..124762290)	ESAM, NEDIHSS, W117m; endothelial cell adhesion molecule
hsa:79684	CDS	11:complement(124766498..124800406)	MSANTD2, C11orf61; Myb/SANT DNA binding domain containing 2
hsa:64221	CDS	11:124865432..124881471	ROBO3, HGPPS, HGPPS1, HGPS, RBIG1, RIG1; roundabout guidance receptor 3
hsa:54538	CDS	11:complement(124883691..124897865)	ROBO4, AOVD3, ECSM4, MRB; roundabout guidance receptor 4
hsa:220296	CDS	11:complement(124919205..124936047)	HEPACAM, GlialCAM, HEPN1, MLC2A, MLC2B; hepatic and glial cell adhesion molecule
hsa:641654	CDS	11:124919250..124920677	HEPN1; hepatocellular carcinoma, down-regulated 1
hsa:80071	CDS	11:124954202..125041489	CCDC15; coiled-coil domain containing 15
hsa:219855	CDS	11:125063305..125090516	SLC37A2, SPX2, pp11662; solute carrier family 37 member 2
hsa:219854	CDS	11:complement(125094389..125111626)	TMEM218, JBTS39; transmembrane protein 218
hsa:63876	CDS	11:125164751..125433389	PKNOX2, PREP2; PBX/knotted 1 homeobox 2
hsa:9638	CDS	11:complement(125442881..125496265)	FEZ1, UNC-76; fasciculation and elongation protein zeta 1
hsa:9538	CDS	11:125569477..125584684	EI24, EPG4, PIG8, TP53I8; EI24 autophagy associated transmembrane protein
hsa:3703	CDS	11:125591769..125623091	STT3A, CDG1WAD, CDG1WAR, ITM1, STT3-A, TMC; STT3 oligosaccharyltransferase complex catalytic subunit A
hsa:1111	CDS	11:125625136..125681124	CHEK1, CHK1, OZEMA21; checkpoint kinase 1
hsa:56	CDS	11:complement(125671522..125680847)	ACRV1, D11S4365, SP-10, SPACA2; acrosomal vesicle protein 1
hsa:160065	CDS	11:125746279..125749867	PATE1, PATE; prostate and testis expressed 1
hsa:399967	CDS	11:complement(125776113..125778828)	PATE2, C11orf38, PATE-M, UNQ3112; prostate and testis expressed 2
hsa:100169851	CDS	11:125788127..125791600	PATE3, HEL-127, PATE-DJ; prostate and testis expressed 3
hsa:399968	CDS	11:125833316..125840072	PATE4, PATE-B; prostate and testis expressed 4
hsa:219844	CDS	11:125883614..125900646	HYLS1, HLS; HYLS1 centriolar and ciliogenesis associated
hsa:83480	CDS	11:complement(125893485..125903206)	PUS3, 2610020J05Rik, DEG1, FKSG32, MRT55, NEDMIGS; pseudouridine synthase 3
hsa:29118	CDS	11:125903328..125928843	DDX25, GRTH; DEAD-box helicase 25
hsa:338667	CDS	11:125946044..125956319	VSIG10L2; V-set and immunoglobulin domain containing 10 like 2
hsa:50937	CDS	11:complement(125956821..126063335)	CDON, CDO, CDON1, HPE11, Ihog, ORCAM; cell adhesion associated, oncogene regulated
hsa:105369591	CDS	11:complement(126123806..126140643)	uncharacterized LOC105369591
hsa:84881	CDS	11:complement(126202096..126211650)	RPUSD4; RNA pseudouridine synthase D4
hsa:79607	CDS	11:126211724..126262987	FAM118B; family with sequence similarity 118 member B
hsa:6734	CDS	11:complement(126235930..126268895)	SRPRA, DP, SRPR, Sralpha; SRP receptor subunit alpha
hsa:55572	CDS	11:126269154..126278126	FOXRED1, FP634, H17, MC1DN19; FAD dependent oxidoreductase domain containing 1
hsa:114609	CDS	11:126283093..126294933	TIRAP, BACTS1, Mal, MyD88-2, wyatt; TIR domain containing adaptor protein
hsa:28960	CDS	11:126304060..126350005	DCPS, ARS, DCS1, HINT-5, HINT5, HSL1, HSPC015; decapping enzyme, scavenger
hsa:6484	CDS	11:126355686..126414638	ST3GAL4, CGS23, NANTA3, SAT3, SIAT4, SIAT4C, ST-4, ST3GalA.2, ST3GalIV, STZ, gal-NAc6S; ST3 beta-galactoside alpha-2,3-sialyltransferase 4
hsa:84623	CDS	11:complement(126423358..127003394)	KIRREL3, KIRRE, MRD4, NEPH2, PRO4502; kirre like nephrin family adhesion molecule 3
hsa:100422918	miRNA	11:complement(126988458..126988542)	MIR3167; microRNA 3167
hsa:2113	CDS	11:complement(128458765..128587558)	ETS1, ETS-1, EWSR2, c-ets-1, p54; ETS proto-oncogene 1, transcription factor
hsa:102466104	miRNA	11:128522390..128522449	MIR6090, hsa-mir-6090; microRNA 6090
hsa:2313	CDS	11:128685132..128813267	FLI1, BDPLT21, EWSR2, FLI-1, SIC-1; Fli-1 proto-oncogene, ETS transcription factor
hsa:3758	CDS	11:complement(128838020..128867296)	KCNJ1, KIR1.1, ROMK, ROMK1; potassium inwardly rectifying channel subfamily J member 1
hsa:3762	CDS	11:128891356..128921163	KCNJ5, CIR, GIRK4, KATP1, KIR3.4, LQT13; potassium inwardly rectifying channel subfamily J member 5
hsa:63970	CDS	11:complement(128934731..128942871)	TP53AIP1, P53AIP1; tumor protein p53 regulated apoptosis inducing protein 1
hsa:9743	CDS	11:complement(128965060..129279632)	ARHGAP32, GC-GAP, GRIT, PX-RICS, RICS, p200RhoGAP, p250GAP; Rho GTPase activating protein 32
hsa:8538	CDS	11:129375233..129452279	BARX2; BARX homeobox 2
hsa:120224	CDS	11:129815848..129860003	TMEM45B; transmembrane protein 45B
hsa:4798	CDS	11:complement(129863636..129895578)	NFRKB, INO80G; nuclear factor related to kappaB binding protein
hsa:56980	CDS	11:complement(129899711..130002835)	PRDM10, BHD2, PFM7, TRIS; PR/SET domain 10
hsa:334	CDS	11:130069894..130144805	APLP2, APLP-2, APPH, APPL2, CDEBP; amyloid beta precursor like protein 2
hsa:6768	CDS	11:130159782..130210362	ST14, ARCI11, CAP3, HAI, MT-SP1, MTSP1, PRSS14, SNC19, TADG15, TMPRSS14; ST14 transmembrane serine protease matriptase
hsa:29068	CDS	11:complement(130226677..130314917)	ZBTB44, BTBD15, HSPC063, ZNF851; zinc finger and BTB domain containing 44
hsa:11095	CDS	11:complement(130404923..130428609)	ADAMTS8, ADAM-TS8, METH2; ADAM metallopeptidase with thrombospondin type 1 motif 8
hsa:170689	CDS	11:130448645..130476645	ADAMTS15, DA12; ADAM metallopeptidase with thrombospondin type 1 motif 15
hsa:102466873	miRNA	11:130666735..130666803	MIR8052, hsa-mir-8052; microRNA 8052
hsa:399979	CDS	11:complement(130866250..130916479)	SNX19, CHET8; sorting nexin 19
hsa:50863	CDS	11:131370615..132336822	NTM, CEPU-1, HNT, IGLON2, NTRI; neurotrimin
hsa:4978	CDS	11:complement(132414981..133532501)	OPCML, IGLON1, OBCAM, OPCM; opioid binding protein/cell adhesion molecule like
hsa:124902835	ncRNA	11:complement(133436938..133437039)	small nucleolar RNA U13
hsa:219938	CDS	11:complement(133835930..133845513)	SPATA19, CT132, SPAS1, spergen1; spermatogenesis associated 19
hsa:22997	CDS	11:complement(133896438..133956968)	IGSF9B, LINC00947, MIR4697HG; immunoglobulin superfamily member 9B
hsa:100616119	miRNA	11:complement(133898504..133898581)	MIR4697; microRNA 4697
hsa:83700	CDS	11:134069072..134152001	JAM3, JAM-2, JAM-3, JAM-C, JAMC; junctional adhesion molecule 3
hsa:23310	CDS	11:complement(134150113..134225461)	NCAPD3, CAP-D3, CAPD3, MCPH22, hCAP-D3, hHCP-6, hcp-6; non-SMC condensin II complex subunit D3
hsa:109623486	ncRNA	11:complement(134151288..134151363)	SNORD153; small nucleolar RNA, C/D box 153
hsa:112936	CDS	11:134224671..134247788	VPS26B, Pep8b; VPS26 retromer complex component B
hsa:29087	CDS	11:complement(134248282..134253352)	THYN1, HSPC144, MDS012, MY105, THY28, THY28KD; thymocyte nuclear protein 1
hsa:27034	CDS	11:134253568..134265855	ACAD8, ACAD-8, ARC42, IBDH; acyl-CoA dehydrogenase family member 8
hsa:112937	CDS	11:134275767..134325304	GLB1L3; galactosidase beta 1 like 3
hsa:89944	CDS	11:134331988..134376324	GLB1L2, MST114, MSTP114; galactosidase beta 1 like 2
hsa:27087	CDS	11:complement(134378504..134412242)	B3GAT1, CD57, GLCATP, GLCUATP, HNK1, LEU7, NK-1, NK1; beta-1,3-glucuronyltransferase 1
hsa:440073	CDS	12:66767..178455	IQSEC3; IQ motif and Sec7 domain ArfGEF 3
hsa:6539	CDS	12:complement(183848..214157)	SLC6A12, BGT-1, BGT1, GAT2; solute carrier family 6 member 12
hsa:6540	CDS	12:complement(220622..262836)	SLC6A13, GAT-2, GAT2, GAT3; solute carrier family 6 member 13
hsa:5927	CDS	12:complement(280057..389320)	KDM5A, NEDEHC, RBBP-2, RBBP2, RBP2, JARID1A; lysine demethylase 5A
hsa:84318	CDS	12:389347..442642	CCDC77; coiled-coil domain containing 77
hsa:283358	CDS	12:459939..563509	B4GALNT3; beta-1,4-N-acetyl-galactosaminyltransferase 3
hsa:4815	CDS	12:complement(564296..663445)	NINJ2; ninjurin 2
hsa:65125	CDS	12:752579..911452	WNK1, HSAN2, HSN2, KDP, PPP1R167, PRKWNK1, PSK, p65; WNK lysine deficient protein kinase 1
hsa:5893	CDS	12:complement(911736..991122)	RAD52; RAD52 DNA repair protein
hsa:23085	CDS	12:989959..1495933	ERC1, Cast2, ELKS, ERC-1, RAB6IP2; ELKS/RAB6-interacting/CAST family member 1
hsa:144699	CDS	12:complement(1565993..1594842)	FBXL14, Fbl14; F-box and leucine rich repeat protein 14
hsa:81029	CDS	12:1617056..1647212	WNT5B; Wnt family member 5B
hsa:100500816	miRNA	12:complement(1660315..1660380)	MIR3649; microRNA 3649
hsa:79602	CDS	12:1691070..1788674	ADIPOR2, ACDCR2, PAQR2; adiponectin receptor 2
hsa:93589	CDS	12:complement(1791963..1918652)	CACNA2D4, RCD4; calcium voltage-gated channel auxiliary subunit alpha2delta 4
hsa:654429	CDS	12:1820565..1836753	LRTM2; leucine rich repeat transmembrane protein 2
hsa:196513	CDS	12:complement(1941591..2004457)	DCP1B, DCP1; decapping mRNA 1B
hsa:775	CDS	12:1970780..2697950	CACNA1C, CACH2, CACN2, CACNA1C-IT2, CACNL1A1, CCHL1A1, CaV1.2, LQT8, NEDHLSS, TS, TS._LQT8; calcium voltage-gated channel subunit alpha1 C
hsa:2288	CDS	12:2794970..2805423	FKBP4, FKBP51, FKBP52, FKBP59, HBI, Hsp56, PPIase, p52; FKBP prolyl isomerase 4
hsa:55846	CDS	12:2812668..2859791	ITFG2, FGGAP1, KICS3, MDS028; integrin alpha FG-GAP repeat containing 2
hsa:83714	CDS	12:complement(2825348..2835035)	NRIP2, NIX1; nuclear receptor interacting protein 2
hsa:101929469	CDS	12:complement(2847723..2857039)	TEX52; testis expressed 52
hsa:2305	CDS	12:complement(2857680..2877174)	FOXM1, FKHL16, FOXM1A, FOXM1B, FOXM1C, HFH-11, HFH11, HNF-3, INS-1, MPHOSPH2, MPP-2, MPP2, PIG29, TRIDENT; forkhead box M1
hsa:83695	CDS	12:2876265..2889524	RHNO1, C12orf32, HKMT1188, RHINO; RAD9-HUS1-RAD1 interacting nuclear orphan 1
hsa:7289	CDS	12:2890891..2941138	TULP3, HRCDF, TUBL3; TUB like protein 3
hsa:124903097	ncRNA	12:2928965..2929025	U7 small nuclear RNA
hsa:7004	CDS	12:2959397..3040676	TEAD4, EFTR-2, RTEF1, TCF13L1, TEF-3, TEF3, TEFR-1, hRTEF-1B; TEA domain transcription factor 4
hsa:10867	CDS	12:3077379..3286559	TSPAN9, NET-5, NET5, PP1057; tetraspanin 9
hsa:56341	CDS	12:3381349..3593973	PRMT8, HRMT1L3, HRMT1L4; protein arginine methyltransferase 8
hsa:84766	CDS	12:complement(3615328..3753109)	CRACR2A, EFCAB4B, RAB46; calcium release activated channel regulator 2A
hsa:57097	CDS	12:complement(3808861..3873399)	PARP11, ARTD11, C12orf6, MIB006; poly(ADP-ribose) polymerase family member 11
hsa:894	CDS	12:4273762..4305353	CCND2, KIAK0002, MPPH3; cyclin D2
hsa:57103	CDS	12:4321213..4360028	TIGAR, C12orf5, FR2BP; TP53 induced glycolysis regulatory phosphatase
hsa:8074	CDS	12:complement(4368227..4379712)	FGF23, ADHR, FGFN, HFTC2, HPDR2, HYPF, PHPTC; fibroblast growth factor 23
hsa:2251	CDS	12:complement(4434142..4445815)	FGF6, HBGF-6, HST2; fibroblast growth factor 6
hsa:57102	CDS	12:complement(4487735..4538469)	FERRY3, C12orf4, Fy-3, MRT66; FERRY endosomal RAB5 effector complex subunit 3
hsa:10635	CDS	12:4538890..4560047	RAD51AP1, PIR51; RAD51 associated protein 1
hsa:8798	CDS	12:4562208..4613875	DYRK4; dual specificity tyrosine phosphorylation regulated kinase 4
hsa:10566	CDS	12:complement(4615518..4649051)	AKAP3, AKAP_110, AKAP110, CT82, FSP95, HEL159, PRKA3, SOB1, SPGF82; A-kinase anchoring protein 3
hsa:4704	CDS	12:4649114..4694317	NDUFA9, CC6, CI-39k, CI39k, COQ11, MC1DN26, NDUFS2L, SDR22E1; NADH:ubiquinone oxidoreductase subunit A9
hsa:26290	CDS	12:4720400..4772726	GALNT8, GALNAC-T8; polypeptide N-acetylgalactosaminyltransferase 8
hsa:3742	CDS	12:4809334..4851112	KCNA6, HBK2, KV1.6, PPP1R96; potassium voltage-gated channel subfamily A member 6
hsa:3736	CDS	12:4909905..4918256	KCNA1, AEMK, EA1, HBK1, HUK1, KV1.1, MBK1, MK1, RBK1; potassium voltage-gated channel subfamily A member 1
hsa:3741	CDS	12:5043879..5046788	KCNA5, ATFB7, HCK1, HK2, HPCN1, KV1.5, PCN1; potassium voltage-gated channel subfamily A member 5
hsa:4908	CDS	12:5430332..5495299	NTF3, HDNF, NGF-2, NGF2, NT-3, NT3; neurotrophin 3
hsa:57101	CDS	12:complement(5562655..5946232)	ANO2, C12orf3, TMEM16B; anoctamin 2
hsa:7450	CDS	12:complement(5948877..6124670)	VWF, F8VWF, VWD; von Willebrand factor
hsa:109729112	ncRNA	12:complement(6040037..6040183)	SNORA120; small nucleolar RNA, H/ACA box 120
hsa:928	CDS	12:6199946..6238266	CD9, BTCC-1, DRAP-27, MIC3, MRP-1, TSPAN-29, TSPAN29; CD9 molecule
hsa:55200	CDS	12:6310332..6328506	PLEKHG6, ARHGEF46, MyoGEF; pleckstrin homology and RhoGEF domain containing G6
hsa:7132	CDS	12:complement(6328771..6342076)	TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60; TNF receptor superfamily member 1A
hsa:6337	CDS	12:complement(6346847..6377359)	SCNN1A, BESC2, ENaCa, ENaCalpha, LIDLS3, PHA1B1, SCNEA, SCNN1; sodium channel epithelial 1 subunit alpha
hsa:4055	CDS	12:6375160..6391566	LTBR, D12S370, LT-BETA-R, TNF-R-III, TNFCR, TNFR-RP, TNFR2-RP, TNFR3, TNFRSF3; lymphotoxin beta receptor
hsa:939	CDS	12:6443892..6451713	CD27, S152, S152._LPFS2, T14, TNFRSF7, Tp55; CD27 molecule
hsa:55080	CDS	12:6451649..6472006	TAPBPL, TAPBP-R, TAPBPR; TAP binding protein like
hsa:6843	CDS	12:complement(6462237..6470677)	VAMP1, CMS25, SAX1, SPAX1, SYB1, VAMP-1; vesicle associated membrane protein 1
hsa:51258	CDS	12:complement(6491886..6493262)	MRPL51, CDA09, HSPC241, MRP64, bMRP64, mL51; mitochondrial ribosomal protein L51
hsa:9918	CDS	12:6494102..6531955	NCAPD2, CAP-D2, CNAP1, MCPH21, hCAP-D2; non-SMC condensin I complex subunit D2
hsa:692148	ncRNA	12:6510222..6510551	SCARNA10, MBI, U85, lnc; small Cajal body-specific RNA 10
hsa:2597	CDS	12:6534517..6538371	GAPDH, G3PD, GAPD, HEL-S-162eP; glyceraldehyde-3-phosphate dehydrogenase
hsa:25900	CDS	12:complement(6538961..6556042)	IFFO1, HOM-TES-103, IFFO; intermediate filament family orphan 1
hsa:4839	CDS	12:complement(6556871..6568291)	NOP2, NOL1, NOP120, NSUN1, p120; NOP2 nucleolar protein
hsa:1108	CDS	12:complement(6570082..6607379)	CHD4, CHD-4, Mi-2b, Mi2-BETA, SIHIWES; chromodomain helicase DNA binding protein 4
hsa:677780	ncRNA	12:complement(6581473..6581609)	SCARNA11, ACA57; small Cajal body-specific RNA 11
hsa:57121	CDS	12:complement(6618835..6635959)	LPAR5, GPR92, GPR93, KPG_010, LPA5; lysophosphatidic acid receptor 5
hsa:84519	CDS	12:complement(6638075..6647432)	ACRBP, CT23, OY-TES-1, SP32; acrosin binding protein
hsa:51147	CDS	12:complement(6650301..6663119)	ING4, my036, p29ING4; inhibitor of growth family member 4
hsa:171017	CDS	12:complement(6666477..6689572)	ZNF384, CAGH1, CAGH1A, CIZ, ERDA2, NMP4, NP, TNRC1; zinc finger protein 384
hsa:196500	CDS	12:complement(6692178..6700815)	PIANP, C12orf53, LEDA1, PANP, leda-1; PILR alpha associated neural protein
hsa:50813	CDS	12:6724046..6731865	COPS7A, CSN7, CSN7A, SGN7a; COP9 signalosome subunit 7A
hsa:8079	CDS	12:complement(6747996..6753141)	MLF2, NTN4; myeloid leukemia factor 2
hsa:5763	CDS	12:6766363..6770952	PTMS, ParaT; parathymosin
hsa:3902	CDS	12:6772520..6778455	LAG3, CD223; lymphocyte activating 3
hsa:920	CDS	12:6789528..6820799	CD4, CD4mut, IMD79, Leu-3, OKT4D, T4; CD4 molecule
hsa:27239	CDS	12:6821821..6827421	GPR162, A-2, GRCA; G protein-coupled receptor 162
hsa:10536	CDS	12:6828407..6839847	P3H3, GRCB, HSU47926, LEPREL2; prolyl 3-hydroxylase 3
hsa:2784	CDS	12:6840925..6847393	GNB3, CSNB1H, HG2D; G protein subunit beta 3
hsa:83461	CDS	12:complement(6844798..6851286)	CDCA3, GRCC8, TOME-1, TOME1; cell division cycle associated 3
hsa:8078	CDS	12:6852150..6866632	USP5, ISOT; ubiquitin specific peptidase 5
hsa:7167	CDS	12:6867420..6870948	TPI1, HEL-S-49, TIM, TPI, TPID; triosephosphate isomerase 1
hsa:84727	CDS	12:complement(6870935..6873303)	SPSB2, GRCC9, SSB2; splA/ryanodine receptor domain and SOCS box containing 2
hsa:10233	CDS	12:6904822..6914229	LRRC23, LRPB7, SPGF92; leucine rich repeat containing 23
hsa:2026	CDS	12:6914580..6923697	ENO2, HEL-S-279, NSE; enolase 2
hsa:1822	CDS	12:6924459..6942321	ATN1, B37, CHEDDA, D12S755E, DRPLA, HRS, NOD; atrophin 1
hsa:113246	CDS	12:6943433..6946003	C12orf57, C10, GRCC10; chromosome 12 open reading frame 57
hsa:100147744	ncRNA	12:6943816..6943878	RNU7-1, AGS9, RNU7, U7.1; RNA, U7 small nuclear 1
hsa:5777	CDS	12:6946577..6961316	PTPN6, HCP, HCPH, HPTP1C, PTP-1C, SH-PTP1, SHP-1, SHP-1L, SHP1; protein tyrosine phosphatase non-receptor type 6
hsa:406985	miRNA	12:6963699..6963766	MIR200C, MIRN200C, mir-200c; microRNA 200c
hsa:406933	miRNA	12:6964097..6964191	MIR141, MIRN141, mir-141; microRNA 141
hsa:11331	CDS	12:complement(6965327..6970753)	PHB2, BAP, BCAP37, Bap37, PNAS-141, REA, hBAP, p22; prohibitin 2
hsa:677777	ncRNA	12:complement(6967337..6967606)	SCARNA12, U89; small Cajal body-specific RNA 12
hsa:10436	CDS	12:6970913..6997428	EMG1, C2F, Grcc2f, NEP1; EMG1 N1-specific pseudouridine methyltransferase
hsa:10162	CDS	12:complement(6976185..7018476)	LPCAT3, C3F, LPCAT, LPLAT_5, LPLAT12, LPSAT, MBOAT5, OACT5, nessy; lysophosphatidylcholine acyltransferase 3
hsa:716	CDS	12:7060718..7071032	C1S, EDSPD2; complement C1s
hsa:715	CDS	12:complement(7080219..7092445)	C1R, EDS8, EDSPD1; complement C1r
hsa:51279	CDS	12:complement(7094554..7109214)	C1RL, C1RL1, C1RLP, C1r-LP, CLSPa; complement C1r subcomponent like
hsa:83758	CDS	12:complement(7115736..7130005)	RBP5, CRBP-III, CRBP3, CRBPIII, HRBPiso; retinol binding protein 5
hsa:9746	CDS	12:7129093..7158945	CLSTN3, CDHR14, CSTN3, alcbeta; calsyntenin 3
hsa:5830	CDS	12:7188653..7218574	PEX5, PBD2A, PBD2B, PTS1-BP, PTS1R, PXR1, RCDP5; peroxisomal biogenesis factor 5
hsa:341392	CDS	12:7304072..7328719	ACSM4; acyl-CoA synthetase medium chain family member 4
hsa:283316	CDS	12:complement(7318768..7444153)	CD163L1, CD163B, M160, SCARI2, STAR, WC1; CD163 molecule like 1
hsa:9332	CDS	12:complement(7470811..7503777)	CD163, M130, MM130, SCARI1; CD163 molecule
hsa:339	CDS	12:complement(7649400..7670599)	APOBEC1, APO1, APOBEC-1, BEDP, CDAR1, HEPR; apolipoprotein B mRNA editing enzyme catalytic subunit 1
hsa:9573	CDS	12:complement(7689784..7695775)	GDF3, KFS3, MCOP7, MCOPCB6; growth differentiation factor 3
hsa:359787	CDS	12:7711433..7717559	DPPA3, Pgc7, STELLA; developmental pluripotency associated 3
hsa:170482	CDS	12:complement(7729383..7749541)	CLEC4C, BDCA-2, BDCA2, CD303, CLECSF11, CLECSF7, DLEC, HECL, PRO34150; C-type lectin domain family 4 member C
hsa:360030	CDS	12:7765216..7774121	NANOGNB; NANOG neighbor homeobox
hsa:79923	CDS	12:7789402..7799146	NANOG; Nanog homeobox
hsa:144195	CDS	12:complement(7812514..7891196)	SLC2A14, GLUT14, SLC2A3P3; solute carrier family 2 member 14
hsa:6515	CDS	12:complement(7919230..7936187)	SLC2A3, GLUT3; solute carrier family 2 member 3
hsa:55810	CDS	12:8032716..8055517	FOXJ2, FHX; forkhead box J2
hsa:719	CDS	12:complement(8056844..8066359)	C3AR1, AZ3B, C3AR, HNFAG09; complement C3a receptor 1
hsa:25977	CDS	12:8082274..8097881	NECAP1, DEE21, EIEE21; NECAP endocytosis associated 1
hsa:50856	CDS	12:8102907..8138607	CLEC4A, CD367, CLECSF6, DCIR, DDB27, HDCGC13P, LLIR, hDCIR; C-type lectin domain family 4 member A
hsa:440077	CDS	12:8157015..8180046	ZNF705A; zinc finger protein 705A
hsa:55138	CDS	12:complement(8221260..8227618)	FAM90A1; family with sequence similarity 90 member A1
hsa:93978	CDS	12:8455962..8478330	CLEC6A, CLEC4N, CLECSF10, dectin-2, hDECTIN-2; C-type lectin domain containing 6A
hsa:338339	CDS	12:8513503..8531696	CLEC4D, CD368, CLEC-6, CLEC6, CLECSF8, Dectin-3, MCL, MPCL; C-type lectin domain family 4 member D
hsa:26253	CDS	12:complement(8533275..8540905)	CLEC4E, CLECSF9, MINCLE; C-type lectin domain family 4 member E
hsa:124900334	ncRNA	12:8597509..8597640	small Cajal body-specific RNA 11
hsa:57379	CDS	12:complement(8602170..8612859)	AICDA, AID, ARP2, CDA2, HEL-S-284, HIGM2; activation induced cytidine deaminase
hsa:8076	CDS	12:complement(8645943..8662826)	MFAP5, AAT9, MAGP-2, MAGP2, MFAP-5, MP25; microfibril associated protein 5
hsa:57494	CDS	12:8668638..8783091	RIMKLB, FAM80B, NAAGS, NAAGS-I; ribosomal modification protein rimK like family member B
hsa:144568	CDS	12:8822621..8887459	A2ML1, CPAMD9, OMS, p170; alpha-2-macroglobulin like 1
hsa:1911	CDS	12:8913843..8941467	PHC1, EDR1, HPH1, MCPH11, RAE28; polyhomeotic homolog 1
hsa:4074	CDS	12:complement(8940361..8949645)	M6PR, CD-M6PR, CD-MPR, MPR_46, MPR-46, MPR46, SMPR; mannose-6-phosphate receptor, cation dependent
hsa:10219	CDS	12:8950044..9215570	KLRG1, 2F1, CLEC15A, MAFA, MAFA-2F1, MAFA-L, MAFA-LIKE; killer cell lectin like receptor G1
hsa:2	CDS	12:complement(9067708..9116229)	A2M, A2MD, CPAMD5, FWP007, S863-7; alpha-2-macroglobulin
hsa:5858	CDS	12:complement(9136472..9208395)	PZP, CPAMD6; PZP alpha-2-macroglobulin like
hsa:100422872	miRNA	12:complement(9239467..9239551)	MIR1244-3; microRNA 1244-3
hsa:3820	CDS	12:complement(9594551..9607916)	KLRB1, CD161, CLEC5B, NKR, NKR-P1, NKR-P1A, NKRP1A, hNKR-P1A; killer cell lectin like receptor B1
hsa:29121	CDS	12:9669713..9699553	CLEC2D, CLAX, LLT1, OCIL; C-type lectin domain family 2 member D
hsa:160365	CDS	12:complement(9702182..9734346)	CLECL1, CLECL1P, DCAL-1, DCAL1; C-type lectin like 1
hsa:969	CDS	12:complement(9752486..9760901)	CD69, AIM, BL-AC/P26, CLEC2C, EA1, GP32/28, MLR-3; CD69 molecule
hsa:51348	CDS	12:9800052..9845005	KLRF1, CLEC5C, NKp80; killer cell lectin like receptor F1
